page_title,date,pageviews,animal,animal_class,image_count
Eastern_bent-wing_bat,20251227,3,Eastern bent-wing bat,Mammal,3
Eastern_bent-wing_bat,20251228,1,Eastern bent-wing bat,Mammal,3
Eastern_bent-wing_bat,20251229,2,Eastern bent-wing bat,Mammal,3
Eastern_bent-wing_bat,20251230,3,Eastern bent-wing bat,Mammal,3
Eastern_bent-wing_bat,20251231,10,Eastern bent-wing bat,Mammal,3
Western_bent-winged_bat,20250101,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250102,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250103,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250104,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250105,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250106,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250107,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250108,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250109,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250110,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250111,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250112,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250113,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250114,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250115,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250116,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250117,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250118,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250120,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250121,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250122,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250123,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250124,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250125,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250126,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250127,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250129,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250130,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250131,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250201,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250202,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250203,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250204,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250205,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250206,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250207,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250208,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250209,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250210,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250211,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250212,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250213,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250214,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250215,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250216,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250217,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250218,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250219,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250220,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250221,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250222,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250223,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250224,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250225,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250226,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250227,5,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250228,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250301,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250302,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250303,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250304,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250305,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250306,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250307,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250308,7,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250309,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250310,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250311,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250312,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250313,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250314,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250315,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250316,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250317,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250318,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250319,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250320,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250321,5,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250322,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250323,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250324,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250325,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250326,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250327,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250328,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250329,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250330,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250331,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250401,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250402,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250403,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250404,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250405,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250406,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250407,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250408,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250409,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250410,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250411,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250412,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250413,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250414,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250415,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250416,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250417,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250418,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250419,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250420,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250421,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250422,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250423,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250424,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250425,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250426,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250427,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250428,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250429,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250430,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250501,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250502,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250503,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250504,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250505,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250506,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250507,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250508,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250509,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250510,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250511,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250512,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250513,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250514,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250515,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250516,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250517,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250518,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250519,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250520,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250521,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250522,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250523,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250524,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250525,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250526,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250527,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250528,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250529,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250530,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250531,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250601,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250602,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250603,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250604,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250605,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250606,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250607,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250608,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250609,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250610,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250611,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250612,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250613,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250614,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250615,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250616,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250618,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250619,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250620,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250621,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250622,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250623,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250624,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250625,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250626,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250627,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250628,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250629,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250630,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250701,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250702,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250703,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250704,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250705,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250706,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250707,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250708,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250710,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250711,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250712,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250713,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250714,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250715,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250716,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250717,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250718,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250719,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250720,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250721,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250722,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250723,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250724,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250725,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250726,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250727,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250728,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250729,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250730,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250731,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250801,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250802,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250803,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250804,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250805,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250806,5,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250807,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250808,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250809,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250810,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250811,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250812,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250813,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250814,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250815,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250816,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250817,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250818,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250819,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250820,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250821,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250822,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250823,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250824,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250825,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250826,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250827,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250828,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250829,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250830,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250831,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250901,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250902,5,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250903,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250904,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250905,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250906,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250907,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250908,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250909,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250910,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250911,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250912,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250913,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250914,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250915,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250916,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250917,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250918,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250919,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250920,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250921,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250923,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250924,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250925,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250926,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250927,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250928,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250929,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20250930,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251001,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251002,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251003,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251004,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251005,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251006,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251007,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251008,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251009,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251010,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251012,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251013,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251015,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251016,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251017,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251018,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251019,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251020,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251021,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251022,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251023,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251024,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251025,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251026,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251027,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251028,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251029,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251030,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251031,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251101,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251102,5,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251103,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251104,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251105,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251106,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251107,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251108,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251109,4,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251110,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251111,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251112,3,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251113,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251114,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251115,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251116,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251117,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251118,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251119,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251120,0,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251121,2,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251122,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251123,1,Western bent-winged bat,Mammal,4
Western_bent-winged_bat,20251124,0,Western bent-winged bat,Mammal,4
